,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
11603,201311.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,38033.0
11604,201311.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7279.0
11605,201311.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7710.0
11606,201311.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6244.0
11607,201311.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6209.0
11608,201311.0,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,115533.0
11609,201311.0,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,118110.0
11610,201311.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,5586.0
11611,201311.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,5620.0
11612,201311.0,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,15264.0
11613,201311.0,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16324.0
11614,201311.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,17463.0
11615,201311.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,17635.0
11616,201311.0,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8505.0
11617,201311.0,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10142.0
11618,201311.0,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,5565.0
11619,201311.0,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,4715.0
11620,201311.0,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,26033.0
11621,201311.0,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,27577.0
11622,201311.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,98528.0
11623,201311.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,100215.0
11624,201311.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,3657.0
11625,201311.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3702.0
11626,201311.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,12649.0
11627,201311.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13688.0
11628,201311.0,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,8770.0
11629,201311.0,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,10115.0
11630,201311.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,15195.0
11631,201311.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,14959.0
11632,201311.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,7829.0
11633,201311.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,7677.0
11634,201311.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4722.0
11635,201311.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5128.0
11636,201311.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,3993.0
11637,201311.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,4316.0
11638,201311.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,40669.0
11639,201311.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,41604.0
11640,201311.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,6089.0
11641,201311.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,6012.0
11642,201311.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5390.0
11643,201311.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5927.0
11644,201311.0,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2299.0
11645,201311.0,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2689.0
11646,201311.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16600.0
11647,201311.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16850.0
11648,201311.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8765.0
11649,201311.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9342.0
11650,201311.0,Republic Airlines,RW,Republic Airlines,RW,Domestic,US,Deplaned,Other,Terminal 1,B,67.0
11651,201311.0,Republic Airlines,RW,Republic Airlines,RW,Domestic,US,Enplaned,Other,Terminal 1,B,80.0
11652,201311.0,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,3905.0
11653,201311.0,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5106.0
11654,201311.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13958.0
11655,201311.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14211.0
11656,201311.0,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,84768.0
11657,201311.0,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,84157.0
11658,201311.0,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,46340.0
11659,201311.0,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,46811.0
11660,201311.0,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1501.0
11661,201311.0,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 1,B,1278.0
11662,201311.0,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 1,B,2756.0
11663,201311.0,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8636.0
11664,201311.0,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,8994.0
11665,201311.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,125368.0
11666,201311.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,127970.0
11667,201311.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,29.0
11668,201311.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,4484.0
11669,201311.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,5023.0
11670,201311.0,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5541.0
11671,201311.0,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5512.0
11672,201311.0,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4647.0
11673,201311.0,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5304.0
11674,201311.0,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,61604.0
11675,201311.0,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,63206.0
11676,201311.0,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,38166.0
11677,201311.0,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,41758.0
11678,201311.0,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,506882.0
11679,201311.0,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,522199.0
11680,201311.0,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,3575.0
11681,201311.0,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,57385.0
11682,201311.0,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,56815.0
11683,201311.0,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,8701.0
11684,201311.0,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,8666.0
11685,201311.0,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8419.0
11686,201311.0,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,7457.0
11687,201311.0,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,18612.0
11688,201311.0,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,19005.0
11689,201311.0,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,17432.0
11690,201311.0,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,19239.0
11691,201311.0,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,140146.0
11692,201311.0,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,145429.0
11693,201311.0,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4126.0
11694,201311.0,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3887.0
11695,201311.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,8487.0
11696,201311.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9471.0
11697,201312.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9747.0
11698,201312.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,12043.0
11699,201312.0,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,5970.0
11700,201312.0,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,5706.0
11701,201312.0,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,16992.0
11702,201312.0,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,16242.0
11703,201312.0,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7991.0
11704,201312.0,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,8179.0
11705,201312.0,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,8585.0
11706,201312.0,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,8838.0
11707,201312.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9678.0
11708,201312.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,9746.0
11709,201312.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,3884.0
11710,201312.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,3905.0
11711,201312.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,516.0
11712,201312.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,3551.0
11713,201312.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,42768.0
11714,201312.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,42915.0
11715,201312.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6963.0
11716,201312.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7482.0
11717,201312.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6429.0
11718,201312.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6736.0
11719,201312.0,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,125210.0
11720,201312.0,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,125493.0
11721,201312.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,6766.0
11722,201312.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7379.0
11723,201312.0,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,16320.0
11724,201312.0,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16511.0
11725,201312.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,17414.0
11726,201312.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,18744.0
11727,201312.0,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9498.0
11728,201312.0,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10666.0
11729,201312.0,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,5543.0
11730,201312.0,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,4814.0
11731,201312.0,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,27144.0
11732,201312.0,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,29195.0
11733,201312.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,110375.0
11734,201312.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,107556.0
11735,201312.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,4471.0
11736,201312.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,4443.0
11737,201312.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,13817.0
11738,201312.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,15182.0
11739,201312.0,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,10394.0
11740,201312.0,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,10031.0
11741,201312.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,14299.0
11742,201312.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,14378.0
11743,201312.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8631.0
11744,201312.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8846.0
11745,201312.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5482.0
11746,201312.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5525.0
11747,201312.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,4291.0
